Topic,Timestamp,Frequency,Words
103,2023-09-17 00:00:00+00:00,2,освободили_увольнение_освобожден_уволен
104,2023-09-17 00:00:00+00:00,1,шутка_события_поделился_человек
115,2023-09-17 00:00:00+00:00,6,цели будут_будут достигнуты_поставленных целей_спецоперация
119,2023-09-17 00:00:00+00:00,1,канцлера_украину_германией_канцлер
-1,2023-10-17 00:00:00+00:00,508,украину_власти_россию_переговоры
0,2023-10-17 00:00:00+00:00,61,российские войска_беспилотников_дронов_военные
1,2023-10-17 00:00:00+00:00,57,провел совещание_совещание_совещание членами_совета безопасности
2,2023-10-17 00:00:00+00:00,14,зампред рф_зампред россии_заявил зампред_дмитрий прокомментировал
3,2023-10-17 00:00:00+00:00,23,правительство рф_правительства_премьер министр_председатель правительства
4,2023-10-17 00:00:00+00:00,24,telegram россии_мессенджер_мессенджеры_телеграм
5,2023-10-17 00:00:00+00:00,9,спикер госдумы_заявил спикер_госдумы вячеслав_спикера
6,2023-10-17 00:00:00+00:00,7,первый замглавы_замруководителя рф_первым заместителем_замруководителя
7,2023-10-17 00:00:00+00:00,10,героя россии_герой россии_мужество героизм_героям
9,2023-10-17 00:00:00+00:00,11,персональных данных_персональных_информационной безопасности_данных
10,2023-10-17 00:00:00+00:00,5,мигрантам_миграционной политики_мигранты_мигрантами
11,2023-10-17 00:00:00+00:00,6,состоялся телефонный_провел телефонный_переговоры_переговоров
12,2023-10-17 00:00:00+00:00,16,заявил секретарь_безопасности россии_секретарь россии_будут выполнены
13,2023-10-17 00:00:00+00:00,6,имущества_изъяли_имущество_собственности
14,2023-10-17 00:00:00+00:00,11,движение ветераны_движения ветераны_ветераны_обратились
15,2023-10-17 00:00:00+00:00,20,израилем_иран_ирану_израиль
17,2023-10-17 00:00:00+00:00,1,переговорам украине_переговорах украиной_переговоров россии_переговоров украиной
18,2023-10-17 00:00:00+00:00,25,святой_русского народа_русского_русское
19,2023-10-17 00:00:00+00:00,2,русских_каналов_каналы_русские
20,2023-10-17 00:00:00+00:00,11,сказала_спикера_призвала_спикер совета
21,2023-10-17 00:00:00+00:00,2,церемонию_ветеранов_движение ветераны_церемония
22,2023-10-17 00:00:00+00:00,2,молдавии_заседание_отставку_протестов
23,2023-10-17 00:00:00+00:00,4,пострадавших_обстрелов_обстрела_донецка
24,2023-10-17 00:00:00+00:00,22,контрактников_армию_военнослужащих_контракты
25,2023-10-17 00:00:00+00:00,5,дорогие друзья_наших бойцов_нашей армии_подписчикам
26,2023-10-17 00:00:00+00:00,6,армению_армения_армении_пашиняна
27,2023-10-17 00:00:00+00:00,2,си цзиньпином_цзиньпином_россия китай_си цзиньпин
28,2023-10-17 00:00:00+00:00,2,отставке_отставки_уволил_отставку
29,2023-10-17 00:00:00+00:00,3,поручений_поручения_ответственные_срок
30,2023-10-17 00:00:00+00:00,3,нежелательной_экстремистской организацией_антироссийской_террористической организацией
33,2023-10-17 00:00:00+00:00,6,резолюцию_россию_резолюция_резолюции
35,2023-10-17 00:00:00+00:00,5,спецоперации украине_операции украине_спецоперация_военная операция
37,2023-10-17 00:00:00+00:00,2,сервисы_сервисов_интернет_интернета
38,2023-10-17 00:00:00+00:00,1,ввели санкции_новые санкции_санкциях_санкции отношении
40,2023-10-17 00:00:00+00:00,1,мобилизации_мобилизацию_мобилизация_мобилизовать
43,2023-10-17 00:00:00+00:00,2,белоруссией_белоруссию_белоруссия_белоруссии
45,2023-10-17 00:00:00+00:00,1,школьников_школьники_напали_справедливости
